# Radial optical model potential from MARLEY KoningDelarocheOpticalModel
# Target: Z=18  A=40  nuclide=Ar40
# Energy grid: 1 to 20 MeV, 1 MeV step
# Radial grid: 0 to 21 fm, 0.26781 fm step
# l = 1 (j = l + 1/2, l.s = l)
# Columns: E(MeV)  k  r(fm)  Re(U)(MeV)  Im(U)(MeV)
  13.00000   2   15.265170    1.697938e+00   -1.207153e-07
  13.00000   2   15.532980    1.668664e+00   -7.714740e-08
  13.00000   2   15.800790    1.640382e+00   -4.942168e-08
  13.00000   2   16.068600    1.613043e+00   -3.173557e-08
  13.00000   2   16.336410    1.586600e+00   -2.042672e-08
  13.00000   2   16.604220    1.561010e+00   -1.317832e-08
  13.00000   2   16.872030    1.536232e+00   -8.521429e-09
  13.00000   2   17.139840    1.512229e+00   -5.522467e-09
  13.00000   2   17.407650    1.488964e+00   -3.586707e-09
  13.00000   2   17.675460    1.466404e+00   -2.334379e-09
  13.00000   2   17.943270    1.444517e+00   -1.522395e-09
  13.00000   2   18.211080    1.423274e+00   -9.947842e-10
  13.00000   2   18.478890    1.402647e+00   -6.512384e-10
  13.00000   2   18.746700    1.382609e+00   -4.270934e-10
  13.00000   2   19.014510    1.363136e+00   -2.805686e-10
  13.00000   2   19.282320    1.344203e+00   -1.846076e-10
  13.00000   2   19.550130    1.325790e+00   -1.216509e-10
  13.00000   2   19.817940    1.307874e+00   -8.027823e-11
  13.00000   2   20.085750    1.290435e+00   -5.304676e-11
  13.00000   2   20.353560    1.273456e+00   -3.509631e-11
  13.00000   2   20.621370    1.256917e+00   -2.324714e-11
  13.00000   2   20.889180    1.240803e+00   -1.541517e-11
  14.00000   1    0.267810   -4.726832e+01   -1.170008e+00
  14.00000   1    0.535620   -4.711376e+01   -1.177060e+00
  14.00000   1    0.803430   -4.700334e+01   -1.187313e+00
  14.00000   1    1.071240   -4.686922e+01   -1.204269e+00
  14.00000   1    1.339050   -4.667901e+01   -1.232763e+00
  14.00000   1    1.606860   -4.639635e+01   -1.280591e+00
  14.00000   1    1.874670   -4.597034e+01   -1.360389e+00
  14.00000   1    2.142480   -4.532685e+01   -1.492277e+00
  14.00000   1    2.410290   -4.435998e+01   -1.707185e+00
  14.00000   1    2.678100   -4.292792e+01   -2.049789e+00
  14.00000   1    2.945910   -4.086463e+01   -2.577472e+00
  14.00000   1    3.213720   -3.802214e+01   -3.347099e+00
  14.00000   1    3.481530   -3.434420e+01   -4.376780e+00
  14.00000   1    3.749340   -2.993793e+01   -5.577060e+00
  14.00000   1    4.017150   -2.508837e+01   -6.687401e+00
  14.00000   1    4.284960   -2.019102e+01   -7.319001e+00
  14.00000   1    4.552770   -1.563473e+01   -7.172081e+00
  14.00000   1    4.820580   -1.169798e+01   -6.271691e+00
  14.00000   1    5.088390   -8.504979e+00   -4.950617e+00
  14.00000   1    5.356200   -6.044829e+00   -3.599593e+00
  14.00000   1    5.624010   -4.223257e+00   -2.464178e+00
  14.00000   1    5.891820   -2.913909e+00   -1.618549e+00
  14.00000   1    6.159630   -1.992703e+00   -1.034722e+00
  14.00000   1    6.427440   -1.354312e+00   -6.502634e-01
  14.00000   1    6.695250   -9.165324e-01   -4.043748e-01
  14.00000   1    6.963060   -6.184771e-01   -2.498875e-01
  14.00000   1    7.230870   -4.165400e-01   -1.538615e-01
  14.00000   1    7.498680   -2.801741e-01   -9.455129e-02
  14.00000   1    7.766490   -1.882903e-01   -5.805152e-02
  14.00000   1    8.034300   -1.264693e-01   -3.563352e-02
  14.00000   1    8.302110   -8.491520e-02   -2.187719e-02
  14.00000   1    8.569920   -5.700149e-02   -1.343814e-02
  14.00000   1    8.837730   -3.825828e-02   -8.260238e-03
  14.00000   1    9.105540   -2.567606e-02   -5.081830e-03
  14.00000   1    9.373350   -1.723103e-02   -3.129523e-03
  14.00000   1    9.641160   -1.156337e-02   -1.929371e-03
  14.00000   1    9.908970   -7.759884e-03   -1.190908e-03
  14.00000   1   10.176780   -5.207476e-03   -7.360520e-04
  14.00000   1   10.444590   -3.494647e-03   -4.555640e-04
  14.00000   1   10.712400   -2.345226e-03   -2.823857e-04
  14.00000   1   10.980210   -1.573882e-03   -1.753195e-04
  14.00000   1   11.248020   -1.056248e-03   -1.090319e-04
  14.00000   1   11.515830   -7.088686e-04   -6.792877e-05
  14.00000   1   11.783640   -4.757423e-04   -4.240046e-05
  14.00000   1   12.051450   -3.192887e-04   -2.651814e-05
  14.00000   1   12.319260   -2.142895e-04   -1.661912e-05
  14.00000   1   12.587070   -1.438213e-04   -1.043759e-05
  14.00000   1   12.854880   -9.652732e-05   -6.569793e-06
  14.00000   1   13.122690   -6.478607e-05   -4.144681e-06
  14.00000   1   13.390500   -4.348275e-05   -2.620857e-06
  14.00000   1   13.658310   -2.918476e-05   -1.661227e-06
  14.00000   1   13.926120   -1.958839e-05   -1.055515e-06
  14.00000   1   14.193930   -1.314753e-05   -6.722958e-07
  14.00000   1   14.461740   -8.824555e-06   -4.292629e-07
  14.00000   1   14.729550   -5.923031e-06   -2.747604e-07
  14.00000   1   14.997360   -3.975554e-06   -1.762984e-07
  14.00000   1   15.265170   -2.668416e-06   -1.133957e-07
  14.00000   1   15.532980   -1.791066e-06   -7.311125e-08
  14.00000   1   15.800790   -1.202185e-06   -4.724896e-08
  14.00000   1   16.068600   -8.069246e-07   -3.060533e-08
  14.00000   1   16.336410   -5.416219e-07   -1.986878e-08
  14.00000   1   16.604220   -3.635473e-07   -1.292659e-08
  14.00000   1   16.872030   -2.440209e-07   -8.427556e-09
  14.00000   1   17.139840   -1.637927e-07   -5.505386e-09
  14.00000   1   17.407650   -1.099419e-07   -3.603333e-09
  14.00000   1   17.675460   -7.379599e-08   -2.362719e-09
  14.00000   1   17.943270   -4.953401e-08   -1.551925e-09
  14.00000   1   18.211080   -3.324873e-08   -1.021032e-09
  14.00000   1   18.478890   -2.231761e-08   -6.727861e-10
  14.00000   1   18.746700   -1.498031e-08   -4.439601e-10
  14.00000   1   19.014510   -1.005530e-08   -2.933596e-10
  14.00000   1   19.282320   -6.749469e-09   -1.940920e-10
  14.00000   1   19.550130   -4.530488e-09   -1.285667e-10
  14.00000   1   19.817940   -3.041032e-09   -8.525632e-11
  14.00000   1   20.085750   -2.041256e-09   -5.659368e-11
  14.00000   1   20.353560   -1.370170e-09   -3.760275e-11
  14.00000   1   20.621370   -9.197121e-10   -2.500636e-11
  14.00000   1   20.889180   -6.173477e-10   -1.664299e-11
  14.00000   2    0.267810   -4.547230e+01   -1.138116e+00
  14.00000   2    0.535620   -4.533764e+01   -1.147164e+00
  14.00000   2    0.803430   -4.526389e+01   -1.160962e+00
  14.00000   2    1.071240   -4.517993e+01   -1.183744e+00
  14.00000   2    1.339050   -4.504928e+01   -1.221693e+00
  14.00000   2    1.606860   -4.482977e+01   -1.284787e+00
  14.00000   2    1.874670   -4.446241e+01   -1.389107e+00
  14.00000   2    2.142480   -4.386201e+01   -1.560085e+00
  14.00000   2    2.410290   -4.290824e+01   -1.836549e+00
  14.00000   2    2.678100   -4.144186e+01   -2.274190e+00
  14.00000   2    2.945910   -3.927836e+01   -2.944027e+00
  14.00000   2    3.213720   -3.625467e+01   -3.915752e+00
  14.00000   2    3.481530   -3.231004e+01   -5.210403e+00
  14.00000   2    3.749340   -2.756528e+01   -6.715946e+00
  14.00000   2    4.017150   -2.234061e+01   -8.110271e+00
  14.00000   2    4.284960   -1.708260e+01   -8.914931e+00
  14.00000   2    4.552770   -1.222213e+01   -8.761344e+00
  14.00000   2    4.820580   -8.033067e+00   -7.678512e+00
  14.00000   2    5.088390   -4.659387e+00   -6.072594e+00
  14.00000   2    5.356200   -2.095051e+00   -4.422680e+00
  14.00000   2    5.624010   -2.372075e-01   -3.031903e+00
  14.00000   2    5.891820    1.054935e+00   -1.993749e+00
  14.00000   2    6.159630    1.920483e+00   -1.275743e+00
  14.00000   2    6.427440    2.477711e+00   -8.022775e-01
  14.00000   2    6.695250    2.818871e+00   -4.991432e-01
  14.00000   2    6.963060    3.012134e+00   -3.085382e-01
  14.00000   2    7.230870    3.106122e+00   -1.899940e-01
  14.00000   2    7.498680    3.134694e+00   -1.167475e-01
  14.00000   2    7.766490    3.121029e+00   -7.166199e-02
  14.00000   2    8.034300    3.080791e+00   -4.396957e-02
  14.00000   2    8.302110    3.024457e+00   -2.697886e-02
  14.00000   2    8.569920    2.958961e+00   -1.655869e-02
  14.00000   2    8.837730    2.888845e+00   -1.016823e-02
  14.00000   2    9.105540    2.817042e+00   -6.248068e-03
  14.00000   2    9.373350    2.745416e+00   -3.842178e-03
  14.00000   2    9.641160    2.675117e+00   -2.364744e-03
  14.00000   2    9.908970    2.606829e+00   -1.456819e-03
  14.00000   2   10.176780    2.540926e+00   -8.984214e-04
  14.00000   2   10.444590    2.477590e+00   -5.546829e-04
  14.00000   2   10.712400    2.416870e+00   -3.428763e-04
  14.00000   2   10.980210    2.358743e+00   -2.122248e-04
  14.00000   2   11.248020    2.303135e+00   -1.315404e-04
  14.00000   2   11.515830    2.249944e+00   -8.165182e-05
  14.00000   2   11.783640    2.199059e+00   -5.076393e-05
  14.00000   2   12.051450    2.150358e+00   -3.161305e-05
  14.00000   2   12.319260    2.103724e+00   -1.972143e-05
  14.00000   2   12.587070    2.059040e+00   -1.232563e-05
  14.00000   2   12.854880    2.016194e+00   -7.718187e-06
  14.00000   2   13.122690    1.975082e+00   -4.842752e-06
  14.00000   2   13.390500    1.935603e+00   -3.044899e-06
  14.00000   2   13.658310    1.897665e+00   -1.918614e-06
  14.00000   2   13.926120    1.861182e+00   -1.211612e-06
  14.00000   2   14.193930    1.826073e+00   -7.668743e-07
  14.00000   2   14.461740    1.792261e+00   -4.865074e-07
  14.00000   2   14.729550    1.759678e+00   -3.093673e-07
  14.00000   2   14.997360    1.728257e+00   -1.971923e-07
  14.00000   2   15.265170    1.697938e+00   -1.259917e-07
  14.00000   2   15.532980    1.668664e+00   -8.069215e-08
  14.00000   2   15.800790    1.640382e+00   -5.180289e-08
  14.00000   2   16.068600    1.613043e+00   -3.333505e-08
  14.00000   2   16.336410    1.586600e+00   -2.150103e-08
  14.00000   2   16.604220    1.561010e+00   -1.389986e-08
  14.00000   2   16.872030    1.536232e+00   -9.006010e-09
  14.00000   2   17.139840    1.512229e+00   -5.847893e-09
  14.00000   2   17.407650    1.488964e+00   -3.805241e-09
  14.00000   2   17.675460    1.466404e+00   -2.481126e-09
  14.00000   2   17.943270    1.444517e+00   -1.620932e-09
  14.00000   2   18.211080    1.423274e+00   -1.060948e-09
  14.00000   2   18.478890    1.402647e+00   -6.956638e-10
  14.00000   2   18.746700    1.382609e+00   -4.569217e-10
  14.00000   2   19.014510    1.363136e+00   -3.005955e-10
  14.00000   2   19.282320    1.344203e+00   -1.980535e-10
  14.00000   2   19.550130    1.325790e+00   -1.306782e-10
  14.00000   2   19.817940    1.307874e+00   -8.633886e-11
  14.00000   2   20.085750    1.290435e+00   -5.711560e-11
  14.00000   2   20.353560    1.273456e+00   -3.782791e-11
  14.00000   2   20.621370    1.256917e+00   -2.508097e-11
  14.00000   2   20.889180    1.240803e+00   -1.664627e-11
  15.00000   1    0.267810   -4.691756e+01   -1.257908e+00
  15.00000   1    0.535620   -4.676389e+01   -1.264823e+00
  15.00000   1    0.803430   -4.665433e+01   -1.274738e+00
  15.00000   1    1.071240   -4.652137e+01   -1.291148e+00
  15.00000   1    1.339050   -4.633283e+01   -1.318801e+00
  15.00000   1    1.606860   -4.605264e+01   -1.365354e+00
  15.00000   1    1.874670   -4.563029e+01   -1.443234e+00
  15.00000   1    2.142480   -4.499220e+01   -1.572259e+00
  15.00000   1    2.410290   -4.403321e+01   -1.782948e+00
  15.00000   1    2.678100   -4.261249e+01   -2.119438e+00
  15.00000   1    2.945910   -4.056508e+01   -2.638495e+00
  15.00000   1    3.213720   -3.774392e+01   -3.396420e+00
  15.00000   1    3.481530   -3.409309e+01   -4.411163e+00
  15.00000   1    3.749340   -2.971898e+01   -5.594095e+00
  15.00000   1    4.017150   -2.490467e+01   -6.687017e+00
  15.00000   1    4.284960   -2.004294e+01   -7.304625e+00
  15.00000   1    4.552770   -1.551987e+01   -7.150032e+00
  15.00000   1    4.820580   -1.161190e+01   -6.248644e+00
  15.00000   1    5.088390   -8.442310e+00   -4.931060e+00
  15.00000   1    5.356200   -6.000233e+00   -3.585145e+00
  15.00000   1    5.624010   -4.192068e+00   -2.454487e+00
  15.00000   1    5.891820   -2.892371e+00   -1.612482e+00
  15.00000   1    6.159630   -1.977963e+00   -1.031115e+00
  15.00000   1    6.427440   -1.344288e+00   -6.482090e-01
  15.00000   1    6.695250   -9.097447e-01   -4.032513e-01
  15.00000   1    6.963060   -6.138945e-01   -2.493010e-01
  15.00000   1    7.230870   -4.134523e-01   -1.535742e-01
  15.00000   1    7.498680   -2.780965e-01   -9.442472e-02
  15.00000   1    7.766490   -1.868936e-01   -5.800742e-02
  15.00000   1    8.034300   -1.255308e-01   -3.562894e-02
  15.00000   1    8.302110   -8.428491e-02   -2.188938e-02
  15.00000   1    8.569920   -5.657828e-02   -1.345563e-02
  15.00000   1    8.837730   -3.797417e-02   -8.277635e-03
  15.00000   1    9.105540   -2.548534e-02   -5.096949e-03
  15.00000   1    9.373350   -1.710302e-02   -3.141763e-03
  15.00000   1    9.641160   -1.147745e-02   -1.938859e-03
  15.00000   1    9.908970   -7.702215e-03   -1.198049e-03
  15.00000   1   10.176780   -5.168771e-03   -7.413152e-04
  15.00000   1   10.444590   -3.468669e-03   -4.593823e-04
  15.00000   1   10.712400   -2.327790e-03   -2.851223e-04
  15.00000   1   10.980210   -1.562179e-03   -1.772619e-04
  15.00000   1   11.248020   -1.048393e-03   -1.103998e-04
  15.00000   1   11.515830   -7.035969e-04   -6.888594e-05
  15.00000   1   11.783640   -4.722040e-04   -4.306664e-05
  15.00000   1   12.051450   -3.169139e-04   -2.697970e-05
  15.00000   1   12.319260   -2.126955e-04   -1.693770e-05
  15.00000   1   12.587070   -1.427514e-04   -1.065675e-05
  15.00000   1   12.854880   -9.580920e-05   -6.720142e-06
  15.00000   1   13.122690   -6.430407e-05   -4.247568e-06
  15.00000   1   13.390500   -4.315923e-05   -2.691115e-06
  15.00000   1   13.658310   -2.896761e-05   -1.709114e-06
  15.00000   1   13.926120   -1.944263e-05   -1.088101e-06
  15.00000   1   14.193930   -1.304970e-05   -6.944374e-07
  15.00000   1   14.461740   -8.758887e-06   -4.442887e-07
  15.00000   1   14.729550   -5.878953e-06   -2.849456e-07
  15.00000   1   14.997360   -3.945968e-06   -1.831956e-07
  15.00000   1   15.265170   -2.648557e-06   -1.180621e-07
  15.00000   1   15.532980   -1.777736e-06   -7.626584e-08
  15.00000   1   15.800790   -1.193238e-06   -4.938002e-08
  15.00000   1   16.068600   -8.009188e-07   -3.204404e-08
  15.00000   1   16.336410   -5.375906e-07   -2.083953e-08
  15.00000   1   16.604220   -3.608414e-07   -1.358125e-08
  15.00000   1   16.872030   -2.422046e-07   -8.868844e-09
  15.00000   1   17.139840   -1.625735e-07   -5.802726e-09
  15.00000   1   17.407650   -1.091235e-07   -3.803607e-09
  15.00000   1   17.675460   -7.324668e-08   -2.497569e-09
  15.00000   1   17.943270   -4.916529e-08   -1.642695e-09
  15.00000   1   18.211080   -3.300123e-08   -1.082115e-09
  15.00000   1   18.478890   -2.215147e-08   -7.138817e-10
  15.00000   1   18.746700   -1.486880e-08   -4.716023e-10
  15.00000   1   19.014510   -9.980444e-09   -3.119490e-10
  15.00000   1   19.282320   -6.699225e-09   -2.065911e-10
  15.00000   1   19.550130   -4.496762e-09   -1.369694e-10
  15.00000   1   19.817940   -3.018393e-09   -9.090444e-11
  15.00000   1   20.085750   -2.026060e-09   -6.038970e-11
  15.00000   1   20.353560   -1.359970e-09   -4.015369e-11
  15.00000   1   20.621370   -9.128653e-10   -2.672043e-11
  15.00000   1   20.889180   -6.127518e-10   -1.779461e-11
  15.00000   2    0.267810   -4.506756e+01   -1.234520e+00
  15.00000   2    0.535620   -4.493389e+01   -1.243438e+00
  15.00000   2    0.803430   -4.486114e+01   -1.256924e+00
  15.00000   2    1.071240   -4.477854e+01   -1.279209e+00
  15.00000   2    1.339050   -4.464986e+01   -1.316404e+00
  15.00000   2    1.606860   -4.443327e+01   -1.378371e+00
  15.00000   2    1.874670   -4.407021e+01   -1.481024e+00
  15.00000   2    2.142480   -4.347614e+01   -1.649557e+00
  15.00000   2    2.410290   -4.253159e+01   -1.922487e+00
  15.00000   2    2.678100   -4.107842e+01   -2.355116e+00
  15.00000   2    2.945910   -3.893332e+01   -3.018033e+00
  15.00000   2    3.213720   -3.593428e+01   -3.980557e+00
  15.00000   2    3.481530   -3.202091e+01   -5.263630e+00
  15.00000   2    3.749340   -2.731316e+01   -6.755737e+00
  15.00000   2    4.017150   -2.212906e+01   -8.136195e+00
  15.00000   2    4.284960   -1.691203e+01   -8.928690e+00
  15.00000   2    4.552770   -1.208979e+01   -8.766479e+00
  15.00000   2    4.820580   -7.933867e+00   -7.679036e+00
  15.00000   2    5.088390   -4.587147e+00   -6.071553e+00
  15.00000   2    5.356200   -2.043637e+00   -4.421662e+00
  15.00000   2    5.624010   -2.012442e-01   -3.031398e+00
  15.00000   2    5.891820    1.079774e+00   -1.993719e+00
  15.00000   2    6.159630    1.937484e+00   -1.276001e+00
  15.00000   2    6.427440    2.489274e+00   -8.026570e-01
  15.00000   2    6.695250    2.826701e+00   -4.995378e-01
  15.00000   2    6.963060    3.017421e+00   -3.088931e-01
  15.00000   2    7.230870    3.109684e+00   -1.902889e-01
  15.00000   2    7.498680    3.137091e+00   -1.169804e-01
  15.00000   2    7.766490    3.122640e+00   -7.183980e-02
  15.00000   2    8.034300    3.081874e+00   -4.410203e-02
  15.00000   2    8.302110    3.025184e+00   -2.707575e-02
  15.00000   2    8.569920    2.959449e+00   -1.662859e-02
  15.00000   2    8.837730    2.889173e+00   -1.021811e-02
  15.00000   2    9.105540    2.817262e+00   -6.283340e-03
  15.00000   2    9.373350    2.745564e+00   -3.866946e-03
  15.00000   2    9.641160    2.675216e+00   -2.382034e-03
  15.00000   2    9.908970    2.606895e+00   -1.468829e-03
  15.00000   2   10.176780    2.540971e+00   -9.067286e-04
  15.00000   2   10.444590    2.477620e+00   -5.604087e-04
  15.00000   2   10.712400    2.416891e+00   -3.468107e-04
  15.00000   2   10.980210    2.358757e+00   -2.149211e-04
  15.00000   2   11.248020    2.303144e+00   -1.333841e-04
  15.00000   2   11.515830    2.249950e+00   -8.290989e-05
  15.00000   2   11.783640    2.199063e+00   -5.162089e-05
  15.00000   2   12.051450    2.150361e+00   -3.219589e-05
  15.00000   2   12.319260    2.103726e+00   -2.011729e-05
  15.00000   2   12.587070    2.059041e+00   -1.259417e-05
  15.00000   2   12.854880    2.016195e+00   -7.900158e-06
  15.00000   2   13.122690    1.975082e+00   -4.965944e-06
  15.00000   2   13.390500    1.935603e+00   -3.128227e-06
  15.00000   2   13.658310    1.897666e+00   -1.974935e-06
  15.00000   2   13.926120    1.861182e+00   -1.249653e-06
  15.00000   2   14.193930    1.826073e+00   -7.925527e-07
  15.00000   2   14.461740    1.792261e+00   -5.038313e-07
  15.00000   2   14.729550    1.759678e+00   -3.210492e-07
  15.00000   2   14.997360    1.728257e+00   -2.050661e-07
